delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delayed,delivery_status,delivery_rating,delivery_cost,expected_time_hours_recon,speed_kmph_recon,weather_mult_recon,delivery_time_hours_recon,partner_mult_recon,delay_hours_recon,delayed_flag_recon,order_date_recon,order_ts_recon,delivery_ts_recon,expected_ts_recon,hour,order_dayofweek,order_day_name,order_month,order_year,order_hour,is_weekend,rush_hour_flag,night_delivery_flag,delay_severity,severe_delay_flag,speed_category,efficiency_score,cost_per_km,cost_per_kg,heavy_flag,partner_delay_rate,region_delay_rate,vehicle_delay_rate,mode_delay_rate,bad_weather_flag,weather_severity,weather_distance_risk,status_delivered_flag,load_index,cost_weather_risk,partner_weather_risk,time_ratio,early_flag,is_holiday_order_date_recon,holiday_name_order_date_recon,is_weekend_order_date_recon
4529.0,dhl,cosmetics,scooter,standard,central,stormy,88.3,6.44,no,delivered,4,460.82,48.0,40,1.1,3.11622299,0.998811829,-44.88377701,0,2024-01-28,2024-01-28 15:00:00,2024-01-28 18:06:58.402764165,2024-01-30 15:00:00,15,6,Sunday,1,2024,15,1,0,0,OnTime/Early,0,Medium,36.36363636363636,5.218799546998867,71.55590062111801,0,0.0289079229122055,0.0316205533596837,0.0184475323430761,0.0,1,4,353.2,1,568.652,506.902,0.1156316916488222,0.0649213122916666,1,0,,1
4530.0,shadowfax,clothing,truck,standard,central,hot,21.7,36.84,no,delivered,4,219.02,48.0,50,1.1,1.841899233,1.002186885,-46.15810077,0,2024-02-27,2024-02-27 10:00:00,2024-02-27 11:50:30.837239091,2024-02-29 10:00:00,10,1,Tuesday,2,2024,10,0,1,0,OnTime/Early,0,Fast,45.45454545454545,10.093087557603688,5.945168295331161,1,0.0380116959064327,0.0316205533596837,0.0002412545235223,0.0,0,1,21.7,1,799.428,240.92200000000005,0.0380116959064327,0.0383729006874999,1,0,,0
4531.0,delhivery,automobile parts,truck,express,north,rainy,100.6,22.33,yes,delayed,3,619.99,8.0,50,1.2,3.527018256,0.99343672,-4.472981744,0,2024-06-12,2024-06-12 12:00:00,2024-06-12 15:31:37.265722964,2024-06-12 20:00:00,12,2,Wednesday,6,2024,12,0,0,0,OnTime/Early,0,Fast,41.66666666666667,6.162922465208748,27.764890282131663,0,0.0244077530509691,0.0299050313194584,0.0002412545235223,0.1179207444248355,1,2,201.2,0,2246.398,743.9879999999999,0.0488155061019382,0.440877282,1,0,,0
4532.0,blue dart,fragile items,van,express,south,hot,67.6,46.07,no,delivered,5,526.21,8.0,45,1.1,3.219023693,1.000945045,-4.780976307,0,2024-08-14,2024-08-14 09:00:00,2024-08-14 12:13:08.485294285,2024-08-14 17:00:00,9,2,Wednesday,8,2024,9,0,1,0,OnTime/Early,0,Fast,40.90909090909091,7.784171597633137,11.421966572606904,1,0.0268048606147248,0.0289330922242314,0.0023883448770002,0.1179207444248355,0,1,67.6,1,3114.332,578.8310000000001,0.0268048606147248,0.402377961625,1,0,,0
4533.0,xpressbees,fragile items,scooter,express,west,stormy,185.9,41.67,yes,delayed,3,1104.51,8.0,40,1.1,6.615725743,1.005583797,-1.384274257,0,2024-12-24,2024-12-24 09:00:00,2024-12-24 15:36:56.612673014,2024-12-24 17:00:00,9,1,Tuesday,12,2024,9,0,1,0,OnTime/Early,0,Medium,36.36363636363636,5.941420118343195,26.506119510439163,1,0.0290162774239207,0.0302257114818449,0.0184475323430761,0.1179207444248355,1,4,743.6,0,7746.453,1214.961,0.1160651096956829,0.826965717875,1,0,,0
4534.0,xpressbees,electronics,scooter,two day,west,clear,113.7,15.73,no,delivered,4,615.69,48.0,40,1.0,3.677520503,1.005583797,-44.3224795,0,2024-12-22,2024-12-22 15:00:00,2024-12-22 18:40:39.073810188,2024-12-24 15:00:00,15,6,Sunday,12,2024,15,1,0,0,OnTime/Early,0,Medium,40.0,5.415039577836412,39.14113159567705,0,0.0290162774239207,0.0302257114818449,0.0184475323430761,0.0,0,0,0.0,1,1788.5010000000002,615.69,0.0,0.0766150104791666,1,0,,1
4535.0,delhivery,automobile parts,ev bike,same day,central,rainy,175.5,43.2,yes,delayed,3,1107.1,24.0,30,1.2,8.599982999,0.99343672,-15.400017,0,2024-01-22,2024-01-22 11:00:00,2024-01-22 19:35:59.938797220,2024-01-23 11:00:00,11,0,Monday,1,2024,11,0,0,0,OnTime/Early,0,Medium,25.0,6.308262108262108,25.62731481481481,1,0.0244077530509691,0.0316205533596837,0.0905642484589853,0.0,1,2,351.0,0,7581.6,1328.5199999999998,0.0488155061019382,0.3583326249583333,1,0,,0
4536.0,fedex,furniture,bike,express,west,foggy,108.8,4.97,yes,delayed,2,608.91,8.0,35,1.15,4.24150984,0.994686582,-3.75849016,0,2024-12-06,2024-12-06 08:00:00,2024-12-06 12:14:29.435425108,2024-12-06 16:00:00,8,4,Friday,12,2024,8,0,1,0,OnTime/Early,0,Medium,30.434782608695656,5.596599264705882,122.51710261569416,0,0.0248403122782115,0.0302257114818449,0.0451923076923076,0.1179207444248355,1,3,326.4,0,540.736,700.2464999999999,0.0745209368346345,0.53018873,1,0,,0
4537.0,delhivery,cosmetics,bike,same day,east,stormy,172.6,0.98,yes,delayed,3,965.94,24.0,35,1.1,5.95677714,0.99343672,-18.04322286,0,2024-04-03,2024-04-03 14:00:00,2024-04-03 19:57:24.397704540,2024-04-04 14:00:00,14,2,Wednesday,4,2024,14,0,0,0,OnTime/Early,0,Medium,31.818181818181817,5.596407879490151,985.65306122449,0,0.0244077530509691,0.0262248424476519,0.0451923076923076,0.0,1,4,690.4,0,169.148,1062.534,0.0976310122038765,0.2481990475,1,0,,0
4538.0,xpressbees,clothing,ev van,same day,south,foggy,3.6,17.54,no,delivered,5,163.12,24.0,40,1.15,1.087961221,1.005583797,-22.91203878,0,2024-10-07,2024-10-07 09:00:00,2024-10-07 10:05:16.660396687,2024-10-08 09:00:00,9,0,Monday,10,2024,9,0,1,0,OnTime/Early,0,Medium,34.78260869565218,45.31111111111111,9.29988597491448,0,0.0290162774239207,0.0289330922242314,0.0187074829931972,0.0,1,3,10.8,1,63.144,187.588,0.0870488322717622,0.0453317175416666,1,0,,0
4539.0,amazon logistics,cosmetics,ev van,same day,east,hot,178.7,48.07,no,delivered,5,1137.71,24.0,40,1.1,6.53422164,1.00190617,-17.46577836,0,2024-03-18,2024-03-18 12:00:00,2024-03-18 18:32:03.197904921,2024-03-19 12:00:00,12,0,Monday,3,2024,12,0,0,0,OnTime/Early,0,Medium,36.36363636363636,6.366592053721321,23.66777615976701,1,0.0287716709701217,0.0262248424476519,0.0187074829931972,0.0,0,1,178.7,1,8590.109,1251.4810000000002,0.0287716709701217,0.272259235,1,0,,0
4540.0,amazon logistics,documents,bike,express,north,rainy,16.0,32.15,yes,delayed,2,226.45,8.0,35,1.2,1.923831602,1.00190617,-6.076168398,0,2024-05-25,2024-05-25 08:00:00,2024-05-25 09:55:25.793766076,2024-05-25 16:00:00,8,5,Saturday,5,2024,8,1,1,0,OnTime/Early,0,Medium,29.166666666666668,14.153125,7.043545878693624,1,0.0287716709701217,0.0299050313194584,0.0451923076923076,0.1179207444248355,1,2,32.0,0,514.4,271.73999999999995,0.0575433419402434,0.24047895025,1,0,,1
4541.0,shadowfax,cosmetics,bike,same day,west,foggy,229.9,30.85,yes,delayed,2,1342.05,26.4,35,1.15,8.857735727,1.002186885,-17.54226427,0,2024-12-17,2024-12-17 10:00:00,2024-12-17 18:51:27.848617484,2024-12-18 12:24:00,10,1,Tuesday,12,2024,10,0,1,0,OnTime/Early,0,Medium,30.434782608695656,5.837538060026098,43.50243111831442,1,0.0380116959064327,0.0302257114818449,0.0451923076923076,0.0,1,3,689.7,0,7092.415000000001,1543.3574999999998,0.1140350877192982,0.3355202926893939,1,0,,0
4542.0,shadowfax,documents,scooter,express,north,rainy,273.0,24.4,yes,delayed,3,1488.2,8.8,40,1.2,9.396103363,1.002186885,0.596103363,1,2024-07-26,2024-07-26 08:00:00,2024-07-26 17:23:45.972108528,2024-07-26 16:48:00,8,4,Friday,7,2024,8,0,1,0,Slight Delay,0,Medium,33.333333333333336,5.451282051282052,60.99180327868853,0,0.0380116959064327,0.0299050313194584,0.0184475323430761,0.1179207444248355,1,2,546.0,0,6661.2,1785.84,0.0760233918128654,1.0677390185227271,0,0,,0
4543.0,ecom express,automobile parts,truck,express,west,rainy,159.8,1.95,yes,delayed,2,854.85,8.0,50,1.2,4.481325776,0.999849571,-3.518674224,0,2024-11-21,2024-11-21 09:00:00,2024-11-21 13:28:52.772791800,2024-11-21 17:00:00,9,3,Thursday,11,2024,9,0,1,0,OnTime/Early,0,Fast,41.66666666666667,5.349499374217772,438.3846153846154,0,0.0282880235121234,0.0302257114818449,0.0002412545235223,0.1179207444248355,1,2,319.6,0,311.61,1025.82,0.0565760470242468,0.560165722,1,0,,0
4544.0,shadowfax,cosmetics,scooter,standard,west,stormy,8.3,24.9,no,delivered,3,116.2,48.0,40,1.1,1.328949919,1.002186885,-46.67105008,0,2024-12-12,2024-12-12 18:00:00,2024-12-12 19:19:44.219710153,2024-12-14 18:00:00,18,3,Thursday,12,2024,18,0,1,0,OnTime/Early,0,Medium,36.36363636363636,14.0,4.666666666666667,0,0.0380116959064327,0.0302257114818449,0.0184475323430761,0.0,1,4,33.2,1,206.67,127.82,0.1520467836257309,0.0276864566458333,1,0,,0
4545.0,fedex,furniture,ev van,standard,central,rainy,92.7,34.16,no,delivered,4,565.98,48.0,40,1.2,4.178519181,0.994686582,-43.82148082,0,2024-02-21,2024-02-21 18:00:00,2024-02-21 22:10:42.669051718,2024-02-23 18:00:00,18,2,Wednesday,2,2024,18,0,1,0,OnTime/Early,0,Medium,33.333333333333336,6.105501618122977,16.56850117096019,1,0.0248403122782115,0.0316205533596837,0.0187074829931972,0.0,1,2,185.4,1,3166.632,679.176,0.049680624556423,0.0870524829375,1,0,,0
4546.0,xpressbees,furniture,van,two day,central,foggy,32.6,30.18,no,delivered,4,253.54,48.0,45,1.15,2.113989654,1.005583797,-45.88601035,0,2024-03-06,2024-03-06 11:00:00,2024-03-06 13:06:50.362753971,2024-03-08 11:00:00,11,2,Wednesday,3,2024,11,0,0,0,OnTime/Early,0,Fast,39.130434782608695,7.777300613496932,8.400927766732936,1,0.0290162774239207,0.0316205533596837,0.0023883448770002,0.0,1,3,97.8,1,983.868,291.571,0.0870488322717622,0.044041451125,1,0,,0
4547.0,shadowfax,electronics,truck,two day,west,stormy,22.3,27.3,no,delivered,5,193.4,48.0,50,1.1,1.644789116,1.002186885,-46.35521088,0,2024-12-12,2024-12-12 12:00:00,2024-12-12 13:38:41.240819202,2024-12-14 12:00:00,12,3,Thursday,12,2024,12,0,0,0,OnTime/Early,0,Fast,45.45454545454545,8.672645739910314,7.084249084249084,0,0.0380116959064327,0.0302257114818449,0.0002412545235223,0.0,1,4,89.2,1,608.7900000000001,212.74000000000004,0.1520467836257309,0.0342664399166666,1,0,,0
4548.0,amazon logistics,documents,scooter,express,west,stormy,192.3,23.04,yes,delayed,3,1080.62,8.0,40,1.1,6.357224896,1.00190617,-1.642775104,0,2024-10-20,2024-10-20 09:00:00,2024-10-20 15:21:26.009626568,2024-10-20 17:00:00,9,6,Sunday,10,2024,9,1,1,0,OnTime/Early,0,Medium,36.36363636363636,5.619448777951117,46.90190972222222,0,0.0287716709701217,0.0302257114818449,0.0184475323430761,0.1179207444248355,1,4,769.2,0,4430.592,1188.682,0.1150866838804869,0.794653112,1,0,,1
4549.0,fedex,fragile items,scooter,express,south,hot,200.4,40.46,yes,delayed,2,1173.38,8.8,40,1.1,6.914185794,0.994686582,-1.885814206,0,2024-09-27,2024-09-27 09:00:00,2024-09-27 15:54:51.068857366,2024-09-27 17:48:00,9,4,Friday,9,2024,9,0,1,0,OnTime/Early,0,Medium,36.36363636363636,5.855189620758483,29.00098863074642,1,0.0248403122782115,0.0289330922242314,0.0184475323430761,0.1179207444248355,0,1,200.4,0,8108.184,1290.7180000000003,0.0248403122782115,0.7857029311363636,1,0,,0
4550.0,amazon logistics,fragile items,ev bike,two day,west,stormy,187.1,21.27,no,delivered,5,999.31,48.0,30,1.1,7.893290661,1.00190617,-40.10670934,0,2024-10-20,2024-10-20 13:00:00,2024-10-20 20:53:35.846380989,2024-10-22 13:00:00,13,6,Sunday,10,2024,13,1,0,0,OnTime/Early,0,Medium,27.27272727272727,5.341047568145377,46.98213446168312,0,0.0287716709701217,0.0302257114818449,0.0905642484589853,0.0,1,4,748.4,1,3979.617,1099.241,0.1150866838804869,0.1644435554375,1,0,,1
4551.0,delhivery,automobile parts,truck,same day,east,cold,46.4,36.89,no,delivered,5,442.67,24.0,50,1.05,2.259164511,0.99343672,-21.74083549,0,2024-03-30,2024-03-30 12:00:00,2024-03-30 14:15:32.992239553,2024-03-31 12:00:00,12,5,Saturday,3,2024,12,1,0,0,OnTime/Early,0,Fast,47.61904761904762,9.540301724137931,11.999728923827597,1,0.0244077530509691,0.0262248424476519,0.0002412545235223,0.0,0,1,46.4,1,1711.696,464.8035,0.0244077530509691,0.094131854625,1,0,,1
4552.0,delhivery,electronics,scooter,standard,east,cold,54.4,25.8,no,delivered,4,349.4,48.0,40,1.05,2.478425929,0.99343672,-45.52157407,0,2024-03-31,2024-03-31 10:00:00,2024-03-31 12:28:42.333346192,2024-04-02 10:00:00,10,6,Sunday,3,2024,10,1,1,0,OnTime/Early,0,Medium,38.095238095238095,6.422794117647059,13.542635658914728,0,0.0244077530509691,0.0262248424476519,0.0184475323430761,0.0,0,1,54.4,1,1403.52,366.87,0.0244077530509691,0.0516338735208333,1,0,,1
4553.0,delhivery,documents,van,same day,west,foggy,91.0,44.66,no,delivered,3,688.98,24.0,45,1.15,3.901956728,0.99343672,-20.09804327,0,2024-11-03,2024-11-03 09:00:00,2024-11-03 12:54:07.044220922,2024-11-04 09:00:00,9,6,Sunday,11,2024,9,1,1,0,OnTime/Early,0,Fast,39.130434782608695,7.571208791208791,15.427227944469326,1,0.0244077530509691,0.0302257114818449,0.0023883448770002,0.0,1,3,273.0,1,4064.06,792.327,0.0732232591529074,0.1625815303333333,1,0,,1
4554.0,shadowfax,cosmetics,scooter,two day,south,stormy,123.2,6.23,no,delivered,4,634.69,48.0,40,1.1,4.08397169,1.002186885,-43.91602831,0,2024-10-02,2024-10-02 13:00:00,2024-10-02 17:05:02.298082318,2024-10-04 13:00:00,13,2,Wednesday,10,2024,13,0,0,0,OnTime/Early,0,Medium,36.36363636363636,5.151704545454546,101.87640449438204,0,0.0380116959064327,0.0289330922242314,0.0184475323430761,0.0,1,4,492.8,1,767.5360000000001,698.1590000000001,0.1520467836257309,0.0850827435416666,1,1,Gandhi Jayanti,0
4555.0,xpressbees,groceries,van,standard,south,clear,69.7,36.18,no,delivered,5,457.04,48.0,45,1.0,2.787969903,1.005583797,-45.2120301,0,2024-10-09,2024-10-09 14:00:00,2024-10-09 16:47:16.691651289,2024-10-11 14:00:00,14,2,Wednesday,10,2024,14,0,0,0,OnTime/Early,0,Fast,45.0,6.557245337159254,12.632393587617468,1,0.0290162774239207,0.0289330922242314,0.0023883448770002,0.0,0,0,0.0,1,2521.746,457.04,0.0,0.0580827063125,1,0,,0
4556.0,blue dart,documents,scooter,two day,north,hot,267.2,6.54,no,delivered,4,1355.62,52.8,40,1.1,8.049479934,1.000945045,-44.75052007,0,2024-06-08,2024-06-08 12:00:00,2024-06-08 20:02:58.127764084,2024-06-10 16:48:00,12,5,Saturday,6,2024,12,1,0,0,OnTime/Early,0,Medium,36.36363636363636,5.073428143712575,207.2813455657492,0,0.0268048606147248,0.0299050313194584,0.0184475323430761,0.0,0,1,267.2,1,1747.4879999999998,1491.182,0.0268048606147248,0.1524522714772727,1,0,,1
4557.0,blue dart,documents,ev van,two day,south,stormy,9.1,46.93,no,delivered,4,186.29,48.0,40,1.1,1.834441993,1.000945045,-46.16555801,0,2024-08-12,2024-08-12 15:00:00,2024-08-12 16:50:03.991173025,2024-08-14 15:00:00,15,0,Monday,8,2024,15,0,0,0,OnTime/Early,0,Medium,36.36363636363636,20.47142857142857,3.969529085872576,1,0.0268048606147248,0.0289330922242314,0.0187074829931972,0.0,1,4,36.4,1,427.063,204.919,0.1072194424588992,0.0382175415208333,1,0,,0
4558.0,amazon logistics,automobile parts,scooter,standard,central,cold,145.5,42.52,no,delivered,5,855.06,48.0,40,1.05,5.247278174,1.00190617,-42.75272183,0,2024-01-04,2024-01-04 17:00:00,2024-01-04 22:14:50.201428052,2024-01-06 17:00:00,17,3,Thursday,1,2024,17,0,1,0,OnTime/Early,0,Medium,38.095238095238095,5.876701030927834,20.10959548447789,1,0.0287716709701217,0.0316205533596837,0.0184475323430761,0.0,0,1,145.5,1,6186.660000000001,897.813,0.0287716709701217,0.1093182952916666,1,0,,0
4559.0,xpressbees,fragile items,van,two day,north,clear,284.8,18.37,no,delivered,4,1479.11,52.8,45,1.0,7.236471503,1.005583797,-45.5635285,0,2024-08-04,2024-08-04 11:00:00,2024-08-04 18:14:11.297410360,2024-08-06 15:48:00,11,6,Sunday,8,2024,11,1,0,0,OnTime/Early,0,Fast,45.0,5.193504213483146,80.51769188894936,0,0.0290162774239207,0.0299050313194584,0.0023883448770002,0.0,0,0,0.0,1,5231.776000000001,1479.11,0.0,0.1370543845265151,1,0,,1
4560.0,shadowfax,electronics,truck,same day,east,foggy,296.0,39.02,yes,delayed,2,1632.7206,26.4,50,1.15,8.298568418,1.002186885,-18.10143158,0,2024-05-16,2024-05-16 13:00:00,2024-05-16 21:17:54.846303784,2024-05-17 15:24:00,13,3,Thursday,5,2024,13,0,0,0,OnTime/Early,0,Fast,43.47826086956522,5.515947972972973,41.84317273193234,1,0.0380116959064327,0.0262248424476519,0.0002412545235223,0.0,1,3,888.0,0,11549.92,1877.62869,0.1140350877192982,0.3143397128030303,1,0,,0
4561.0,fedex,fragile items,bike,standard,central,stormy,98.1,4.2,no,delivered,5,503.1,48.0,35,1.1,3.705747491,0.994686582,-44.29425251,0,2024-02-21,2024-02-21 14:00:00,2024-02-21 17:42:20.690966091,2024-02-23 14:00:00,14,2,Wednesday,2,2024,14,0,0,0,OnTime/Early,0,Medium,31.818181818181817,5.128440366972478,119.78571428571428,0,0.0248403122782115,0.0316205533596837,0.0451923076923076,0.0,1,4,392.4,1,412.02,553.4100000000001,0.099361249112846,0.0772030727291666,1,0,,0
4562.0,dhl,pharmacy,scooter,two day,central,rainy,189.5,32.85,no,delivered,5,1046.05,48.0,40,1.2,7.064995592,0.998811829,-40.93500441,0,2024-01-31,2024-01-31 14:00:00,2024-01-31 21:03:53.984131714,2024-02-02 14:00:00,14,2,Wednesday,1,2024,14,0,0,0,OnTime/Early,0,Medium,33.333333333333336,5.520052770448548,31.843226788432265,1,0.0289079229122055,0.0316205533596837,0.0184475323430761,0.0,1,2,379.0,1,6225.075,1255.26,0.0578158458244111,0.1471874081666666,1,0,,0
4563.0,delhivery,fragile items,ev van,two day,central,rainy,241.6,45.74,no,delivered,3,1345.22,52.8,40,1.2,8.887046474,0.99343672,-43.91295353,0,2024-01-24,2024-01-24 17:00:00,2024-01-25 01:53:13.367306004,2024-01-26 21:48:00,17,2,Wednesday,1,2024,17,0,1,0,OnTime/Early,0,Medium,33.333333333333336,5.567963576158941,29.41014429383472,1,0.0244077530509691,0.0316205533596837,0.0187074829931972,0.0,1,2,483.2,1,11050.784,1614.264,0.0488155061019382,0.1683152741287878,1,0,,0
4564.0,blue dart,pharmacy,ev bike,same day,south,rainy,69.0,1.19,yes,delayed,2,448.57,24.0,30,1.2,3.39176234,1.000945045,-20.60823766,0,2024-08-14,2024-08-14 13:00:00,2024-08-14 16:23:30.344423974,2024-08-15 13:00:00,13,2,Wednesday,8,2024,13,0,0,0,OnTime/Early,0,Medium,25.0,6.501014492753623,376.9495798319328,0,0.0268048606147248,0.0289330922242314,0.0905642484589853,0.0,1,2,138.0,0,82.11,538.284,0.0536097212294496,0.1413234308333333,1,0,,0
4565.0,ecom express,cosmetics,scooter,two day,south,stormy,166.9,19.29,no,delivered,4,892.37,48.0,40,1.1,5.563292991,0.999849571,-42.43670701,0,2024-09-10,2024-09-10 14:00:00,2024-09-10 19:33:47.854768863,2024-09-12 14:00:00,14,1,Tuesday,9,2024,14,0,0,0,OnTime/Early,0,Medium,36.36363636363636,5.34673457159976,46.26075686884396,0,0.0282880235121234,0.0289330922242314,0.0184475323430761,0.0,1,4,667.6,1,3219.501,981.607,0.1131520940484937,0.1159019373125,1,0,,0
4566.0,dhl,pharmacy,van,two day,south,hot,290.9,11.73,no,delivered,3,1489.69,52.8,45,1.1,7.909539824,0.998811829,-44.89046018,0,2024-09-05,2024-09-05 11:00:00,2024-09-05 18:54:34.343368092,2024-09-07 15:48:00,11,3,Thursday,9,2024,11,0,0,0,OnTime/Early,0,Fast,40.90909090909091,5.120969405293916,126.99829497016198,0,0.0289079229122055,0.0289330922242314,0.0023883448770002,0.0,0,1,290.9,1,3412.257,1638.659,0.0289079229122055,0.1498018906060606,1,0,,0
4567.0,xpressbees,cosmetics,ev van,express,east,stormy,268.2,24.25,yes,delayed,2,1463.75,8.8,40,1.1,8.506233336,1.005583797,-0.293766664,0,2024-05-23,2024-05-23 09:00:00,2024-05-23 17:30:22.440009949,2024-05-23 17:48:00,9,3,Thursday,5,2024,9,0,1,0,OnTime/Early,0,Medium,36.36363636363636,5.457680835197614,60.36082474226804,0,0.0290162774239207,0.0262248424476519,0.0187074829931972,0.1179207444248355,1,4,1072.8,0,6503.849999999999,1610.1250000000002,0.1160651096956829,0.9666174245454544,1,1,Buddha Purnima,0
4568.0,xpressbees,fragile items,scooter,standard,west,rainy,265.7,39.33,no,delivered,3,1446.49,52.8,40,1.2,9.568049379,1.005583797,-43.23195062,0,2024-12-27,2024-12-27 12:00:00,2024-12-27 21:34:04.977763262,2024-12-29 16:48:00,12,4,Friday,12,2024,12,0,0,0,OnTime/Early,0,Medium,33.333333333333336,5.444072261949567,36.778286295448765,1,0.0290162774239207,0.0302257114818449,0.0184475323430761,0.0,1,2,531.4,1,10449.981,1735.788,0.0580325548478414,0.1812130564204545,1,0,,0
4569.0,ekart,furniture,scooter,two day,west,clear,182.9,18.82,no,delivered,4,970.96,48.0,40,1.0,5.463031185,1.002593401,-42.53696881,0,2024-11-30,2024-11-30 11:00:00,2024-11-30 16:27:46.912267112,2024-12-02 11:00:00,11,5,Saturday,11,2024,11,1,0,0,OnTime/Early,0,Medium,40.0,5.308693275013669,51.59192348565356,0,0.0357015351660121,0.0302257114818449,0.0184475323430761,0.0,0,0,0.0,1,3442.1780000000003,970.96,0.0,0.1138131496875,1,0,,1
4570.0,blue dart,clothing,scooter,two day,west,clear,187.3,17.72,no,delivered,3,989.66,48.0,40,1.0,5.542132617,1.000945045,-42.45786738,0,2024-10-28,2024-10-28 10:00:00,2024-10-28 15:32:31.677420822,2024-10-30 10:00:00,10,0,Monday,10,2024,10,0,1,0,OnTime/Early,0,Medium,40.0,5.283822744260544,55.84988713318285,0,0.0268048606147248,0.0302257114818449,0.0184475323430761,0.0,0,0,0.0,1,3318.956,989.66,0.0,0.1154610961875,1,0,,0
4571.0,xpressbees,electronics,truck,express,east,hot,70.5,23.55,no,delivered,3,473.15,8.0,50,1.1,2.633724522,1.005583797,-5.366275478,0,2024-05-18,2024-05-18 10:00:00,2024-05-18 12:38:01.408278764,2024-05-18 18:00:00,10,5,Saturday,5,2024,10,1,1,0,OnTime/Early,0,Fast,45.45454545454545,6.711347517730496,20.091295116772823,0,0.0290162774239207,0.0262248424476519,0.0002412545235223,0.1179207444248355,0,1,70.5,1,1660.275,520.465,0.0290162774239207,0.32921556525,1,0,,1
4572.0,delhivery,groceries,truck,same day,west,clear,243.1,12.97,no,delivered,5,1354.41,26.4,50,1.0,5.584505179,0.99343672,-20.81549482,0,2024-11-07,2024-11-07 11:00:00,2024-11-07 16:35:04.218643690,2024-11-08 13:24:00,11,3,Thursday,11,2024,11,0,0,0,OnTime/Early,0,Fast,50.0,5.5714109419991775,104.42636854279104,0,0.0244077530509691,0.0302257114818449,0.0002412545235223,0.0,0,0,0.0,1,3153.007,1354.41,0.0,0.2115342870833333,1,0,,0
4573.0,fedex,furniture,truck,same day,south,cold,231.1,40.93,no,delivered,5,1378.29,26.4,50,1.05,6.204486864,0.994686582,-20.19551314,0,2024-09-27,2024-09-27 15:00:00,2024-09-27 21:12:16.152711616,2024-09-28 17:24:00,15,4,Friday,9,2024,15,0,0,0,OnTime/Early,0,Fast,47.61904761904762,5.964041540458676,33.674322013193255,1,0.0248403122782115,0.0289330922242314,0.0002412545235223,0.0,0,1,231.1,1,9458.923,1447.2045,0.0248403122782115,0.2350184418181818,1,0,,0
4574.0,amazon logistics,fragile items,van,express,north,foggy,129.8,7.06,yes,delayed,2,720.18,8.0,45,1.15,4.06221966,1.00190617,-3.93778034,0,2024-05-28,2024-05-28 12:00:00,2024-05-28 16:03:43.990777134,2024-05-28 20:00:00,12,1,Tuesday,5,2024,12,0,0,0,OnTime/Early,0,Fast,39.130434782608695,5.548382126348227,102.0084985835694,0,0.0287716709701217,0.0299050313194584,0.0023883448770002,0.1179207444248355,1,3,389.4,0,916.388,828.2069999999999,0.0863150129103651,0.5077774575,1,0,,0
4575.0,xpressbees,electronics,scooter,same day,central,stormy,257.3,36.39,yes,delayed,2,1495.67,26.4,40,1.1,8.473380913,1.005583797,-17.92661909,0,2024-03-13,2024-03-13 11:00:00,2024-03-13 19:28:24.171288452,2024-03-14 13:24:00,11,2,Wednesday,3,2024,11,0,0,0,OnTime/Early,0,Medium,36.36363636363636,5.812942090944423,41.10112668315472,1,0.0290162774239207,0.0316205533596837,0.0184475323430761,0.0,1,4,1029.2,0,9363.147,1645.2370000000003,0.1160651096956829,0.320961398219697,1,0,,0
4576.0,xpressbees,fragile items,truck,same day,north,clear,74.2,8.7,no,delivered,5,497.1,24.0,50,1.0,2.170049833,1.005583797,-21.82995017,0,2024-07-28,2024-07-28 09:00:00,2024-07-28 11:10:12.179399628,2024-07-29 09:00:00,9,6,Sunday,7,2024,9,1,1,0,OnTime/Early,0,Fast,50.0,6.699460916442049,57.13793103448277,0,0.0290162774239207,0.0299050313194584,0.0002412545235223,0.0,0,0,0.0,1,645.54,497.1,0.0,0.0904187430416666,1,0,,1
4577.0,delhivery,electronics,ev bike,two day,central,hot,254.4,25.39,no,delivered,5,1348.17,52.8,30,1.1,10.36808181,0.99343672,-42.43191819,0,2024-01-24,2024-01-24 14:00:00,2024-01-25 00:22:05.094498234,2024-01-26 18:48:00,14,2,Wednesday,1,2024,14,0,0,0,OnTime/Early,0,Medium,27.27272727272727,5.299410377358491,53.09846396218984,0,0.0244077530509691,0.0316205533596837,0.0905642484589853,0.0,0,1,254.4,1,6459.216,1482.9870000000003,0.0244077530509691,0.1963651857954545,1,0,,0
4578.0,blue dart,furniture,ev bike,express,east,cold,187.9,42.72,no,delivered,5,1117.66,8.0,30,1.05,8.006179052,1.000945045,0.006179052,1,2024-03-26,2024-03-26 12:00:00,2024-03-26 20:00:22.244586634,2024-03-26 20:00:00,12,1,Tuesday,3,2024,12,0,0,0,Slight Delay,0,Medium,28.57142857142857,5.948163916977116,26.1624531835206,1,0.0268048606147248,0.0262248424476519,0.0905642484589853,0.1179207444248355,0,1,187.9,1,8027.088,1173.543,0.0268048606147248,1.0007723815,0,0,,0
